character_id,name,movie_id,gender,age
6445,RICHARD,428,,
6446,RICK,428,M,10
6447,ROSE,428,F,13
6448,SOLOMON,428,,
6449,STANLEY,428,M,12
6450,THURSTON,428,M,16
6451,WORM,428,,
6452,YOUNG PHARMACY KID,428,,
6453,ANNE,429,,
6454,ARAMIS,429,M,2
6455,ATHOS,429,M,3
6456,D'ARTAGNAN,429,M,5
6457,KEEPER,429,,
6458,LIEUTENANT,429,,
6459,LOUIS,429,M,1
6460,MAN IN THE IRON MASK,429,,
6461,MICHELLE,429,,
6462,PHILLIPPE,429,,
6463,PIERRE,429,,
6464,PORTHOS,429,M,4
6465,RAOUL,429,,
6499,ANDY,432,M,1
6500,BOOKER,432,,
6501,ED,432,,
6502,GEORGE,432,M,8
6503,JACK BURNS,432,,
6504,JANICE,432,,
6505,LAWLER,432,,
6506,LYNNE,432,F,1000
6507,MANAGER,432,,
6508,MAYNARD,432,,
6509,MIMI,432,,
6510,OLD DOCTOR,432,,
6511,SAD SACK,432,,
6512,STANLEY,432,,
6513,TONY CLIFTON,432,,
6514,YOGI,432,,
6515,ZMUDA,432,M,1000
6516,AGENT JONES,433,,
6517,AGENT SMITH,433,,
6518,APOC,433,,
6519,CHOI,433,,
6520,CYPHER,433,M,6
6521,LIEUTENANT,433,,
6522,MORPHEUS,433,M,2
6523,NEO,433,M,1
6524,ORACLE,433,F,5
6525,SWITCH,433,,
6526,TANK,433,M,7
6527,TRINITY,433,F,3
6544,ALLISON,435,F,5
6545,AMBROSE,435,,
6546,BONTECOU,435,,
6547,COYLE,435,,
6548,DREW,435,M,4
6549,EASTER,435,,
6550,JENNIFER,435,,
6551,JOE,435,M,1
6552,PARRISH,435,M,2
6553,QUINCE,435,M,6
6554,SLOANE,435,,
6555,SUSAN,435,F,3
6556,VOICE,435,,
6557,YOUNG MAN,435,M,1
6558,SCRIPT,436,,
6559,BLONDE,436,,
6560,BURT,436,M,4
6561,DODD,436,,
6562,JIMMY,436,,
6563,LEONARD,436,M,1
6564,LEONARD  *,436,,
6565,LEONARD'S WIFE,436,,
6566,MRS. JANKIS,436,,
6567,NATALIE,436,F,2
6568,TEDDY,436,M,3
6569,BARTENDER,437,,
6570,CASTILLO,437,,
6571,COLEMAN,437,,
6572,CROCKETT,437,M,1
6573,EL TIBURON,437,,
6574,FUJIMA,437,M,5
6575,GINA,437,,
6576,ISABELLA,437,F,3
6577,JOSÉ YERO,437,,
6578,MONTOYA,437,,
6579,STEVENS,437,,
6580,TRUDY,437,,
6581,TUBBS,437,M,2
6582,CASS,438,,
6583,JOE,438,M,2
6584,MARINE,438,,
6585,O'DANIEL,438,,
6586,RALPH,438,,
6587,RATSO,438,M,1
6588,RICH LADY,438,,
6589,SHIRLEY,438,,
6590,TOWNY,438,,
6591,VETERAN,438,,
6612,ANNIE,441,F,2
6613,BUSTER,441,M,3
6614,LIBBY,441,,
6615,PAUL,441,M,1
6616,PETE,441,,
6617,SINDELL,441,F,5
6618,VIRGINIA,441,F,4
6619,AMBROSE,442,M,2
6620,BILLY,442,,
6621,BILLY'S VOICE,442,,
6622,ETHAN,442,M,1
6623,LUTHER,442,M,4
6624,MCCLOY,442,,
6625,NEKHORVICH,442,,
6626,NYAH,442,F,3
6627,STAMP,442,,
6628,SWANBECK,442,M,1000
6629,WALLIS,442,,
6630,ANATOLY,443,,
6631,BARNES,443,,
6632,CLAIRE,443,F,3
6633,ETHAN,443,M,1
6634,GUARD RANDALL,443,,
6635,JACK,443,,
6636,KASIMOV,443,,
6637,KITTRIDGE,443,M,4
6638,KRIEGER,443,,
6639,LUTHER,443,M,6
6640,MATTHIAS,443,,
6641,MAX,443,F,8
6642,PHELPS,443,M,2
6643,SARAH,443,,
6663,ALL,445,,
6664,ARTHUR,445,M,1
6665,BEDEVERE,445,M,5
6666,BLACK KNIGHT,445,M,2
6667,BODY,445,,
6668,BRIDGEKEEPER,445,,
6669,CART DRIVER,445,,
6670,CONCORDE,445,,
6671,DENNIS,445,M,5
6672,FATHER,445,M,
6673,FIRST GUARD,445,,
6674,FIRST VILLAGER,445,,
6675,GALAHAD,445,,
6676,GOD,445,,
6677,LARGE MAN,445,,
6678,LAUNCELOT,445,,
6679,MAN,445,,
6680,OLD WOMAN,445,,
6681,OTHER KNIGHTS,445,,
6682,PIGLET,445,,
6683,PRINCE,445,,
6684,ROBIN,445,,
6685,SINGERS,445,,
6686,SOLDIER,445,,
6687,SOOTHSAYER,445,,
6688,TALL KNIGHT,445,,
6689,TIM,445,M,2
6690,ZOOT,445,,
6714,ADAM,448,M,5
6715,BETTY,448,F,1
6716,BILLY,448,,
6717,COCO,448,F,3
6718,COWBOY,448,M,46
6719,CYNTHIA,448,F,8
6720,DAN,448,,
6721,DARK-HAIRED WOMAN,448,,
6722,DETECTIVE HARRY MCKNIGHT,448,,
6723,DETECTIVE NEAL DOMGAARD,448,,
6724,ED,448,,
6725,HERB,448,,
6726,HOTEL MANAGER,448,,
6727,JIMMY,448,,
6728,JOE,448,,
6729,LANEY,448,,
6730,MIDDLE-AGED WOMAN,448,,
6731,PARAMOUNT GUARD,448,,
6732,RAY,448,,
6733,RITA,448,F,2
6734,SERGEANT BAXTER,448,,
6735,WALLY,448,,
6773,DIGGER,452,M,
6774,JULIANNE,452,F,1
6775,KIMMY,452,F,16
6776,MANDY,452,,
6777,MICHAEL,452,M,2
6778,SAMMY,452,,
6779,WALTER,452,,
6804,GRACE,454,,
6805,MABEL,454,,
6806,MALLORY,454,,
6807,MCCLUSKY,454,,
6808,MICKEY,454,M,2
6809,MOVIE MALLORY,454,,
6810,MOVIE MICKEY,454,,
6811,NORMAN,454,,
6812,PITNEY,454,,
6813,ROGER,454,,
6814,SCAGNETTI,454,,
6815,SCOTT,454,,
6816,SIMON,454,,
6817,WAYNE,454,M,14
6818,WURLITZER,454,M,8
6838,DANNY,456,,
6839,NATHAN,456,,
6840,OMAR,456,,
6868,BARREL,459,,
6869,EVIL SCIENTIST,459,,
6870,JACK,459,,
6871,LOCK,459,,
6872,SALLY,459,F,3
6873,SHOCK,459,,
6874,VARIOUS PEOPLE,459,,
6896,ANNA,462,F,1
6897,BELLA,462,,
6898,BERNIE,462,,
6899,GIRL,462,,
6900,HONEY,462,,
6901,JAMES,462,,
6902,JEFF,462,,
6903,KAREN,462,,
6904,MALE LEAD,462,,
6905,MARTIN,462,,
6906,MAX,462,M,16
6907,RITZ MAN,462,,
6908,SECURITY,462,,
6909,SPIKE,462,M,4
6910,TARQUIN,462,,
6911,THIEF,462,,
6912,WILLIAM,462,M,2
6913,BIG NURSE,463,F,
6914,BILLY,463,M,30
6915,BROMDEN,463,,
6916,CANDY,463,,
6917,CHESWICK,463,,
6918,FREDRICKSON,463,,
6919,HARDING,463,M,22
6920,MARTINI,463,,
6921,MCMURPHY,463,M,21
6922,MISS PILBOW,463,,
6923,NIGHT SUPERVISOR,463,,
6924,NURSE ITSU,463,,
6925,NURSE PILBOW,463,,
6926,PATIENTS,463,,
6927,ROSE,463,F,20
6928,SCANLON,463,,
6929,SEFELT,463,,
6930,SPIVEY,463,M,3
6931,TABER,463,M,17
6932,TURKLE,463,M,5
6933,WASHINGTON,463,,
6949,BARNEY,465,,
6950,BIG MAC,465,,
6951,CHARLEY,465,M,4
6952,COUNSEL,465,,
6953,EDIE,465,F,16
6954,FATHER BARRY,465,M,2
6955,GLOVER,465,M,6
6956,J.P.,465,,
6957,JACKIE,465,,
6958,JIMMY,465,,
6959,JOCKO,465,,
6960,JOEY,465,,
6961,JOHNNY,465,M,3
6962,MRS. COLLINS,465,,
6963,MUTT,465,,
6964,NOLAN,465,,
6965,POP,465,,
6966,SKINS,465,,
6967,TERRY,465,M,1
6974,ADELE,467,F,10
6975,BUDDY,467,M,11
6976,BURDON,467,M,20
6977,CHINO,467,,
6978,CHINO'S VOICE,467,,
6979,CRUZ,467,M,27
6980,FOLEY,467,M,1
6981,GLENN,467,M,15
6982,HEJIRA,467,M,1000
6983,KAREN,467,F,13
6984,KENNETH,467,,
6985,MAID,467,,
6986,MARSHALL,467,M,6
6987,MAURICE,467,M,16
6988,MOSELLE,467,,
6989,PUP,467,,
6990,RAY,467,,
6991,RIPLEY,467,M,18
6992,WHITE BOY BOB,467,,
6993,ANTHONY,468,,
6994,BARBARA,468,,
6995,BETTY,468,,
6996,BILLY,468,,
6997,BRITISH AIR COMMANDER,468,,
6998,COLONEL,468,,
6999,COMA,468,,
7000,DANNY,468,M,2
7001,DOOLITTLE,468,,
7002,DORIE,468,,
7003,EARL,468,,
7004,EVELYN,468,F,3
7005,GENDA,468,,
7006,GENERAL MARSHALL,468,,
7007,IAN,468,,
7008,MECHANIC,468,,
7009,NISHIKURA,468,,
7010,RAFE,468,M,1
7011,RED,468,,
7012,ROOSEVELT,468,,
7013,YAMAMOTO,468,,
7037,ANDREW,471,M,1
7038,ANTHEA,471,,
7039,BELINDA,471,F,62
7040,DR. ARMBRUSTER,471,,
7041,INTERN,471,,
7042,JOE,471,M,2
7043,JUDGE GARNETT,471,,
7044,KENTON,471,,
7045,LAIRD,471,,
7046,LISA,471,M,20
7047,MIGUEL,471,M,21
7048,MRS. FINLEY,471,,
7049,RACHEL,471,,
7050,SARAH,471,,
7051,SEIDMAN,471,,
7052,WHEELER,471,,
7053,YOUNG MAN,471,,
7054,AUDREY,472,,
7055,FRY,472,F,2
7056,IMAM,472,,
7057,JOHNS,472,M,3
7058,OWENS,472,,
7059,PARIS,472,,
7060,RIDDICK,472,M,1
7061,SHAZZA,472,,
7062,ZEKE,472,,
7063,CORNELIUS,473,M,1000
7064,DODGE,473,,
7065,GALEN,473,,
7066,HONORIUS,473,,
7067,JULIUS,473,,
7068,LANDON,473,,
7069,LUCIUS,473,,
7070,MAXIMUS,473,,
7071,PRESIDENT,473,,
7072,TAYLOR,473,M,
7073,ZAIUS,473,M,1000
7074,ZIRA,473,,
7075,BARNES,474,,
7076,BIG HAROLD,474,,
7077,BUNNY,474,,
7078,CHRIS,474,M,16
7079,CRAWFORD,474,,
7080,ELIAS,474,,
7081,FRANCIS,474,,
7082,JUNIOR,474,,
7083,KING,474,M,1
7084,LERNER,474,,
7085,O'NEILL,474,,
7086,RHAH,474,,
7087,WOLFE,474,,
7118,BODHI,477,M,1
7119,FIBERGLASS,477,,
7120,HARP,477,,
7121,PAPPAS,477,M,3
7122,TYLER,477,F,4
7123,UTAH,477,M,2
7124,WOMAN,477,,
7125,BILLY,478,,
7126,DILLON,478,M,2
7127,MAC,478,,
7128,PHILIPS,478,,
7129,RAMIREZ,478,,
7130,SCHAEFER,478,,
7131,BRIDGET,479,,
7132,DAVID,479,,
7133,EDWARD,479,M,1
7134,JAKE,479,,
7135,KIT,479,F,5
7136,KROSS,479,,
7137,LANDLORD,479,,
7138,MAID,479,,
7139,MR. THOMAS,479,M,
7140,SALESWOMAN,479,,
7141,STUCKEY,479,M,4
7142,VIVIAN,479,F,2
7143,ALBINO,480,,
7144,BUTTERCUP,480,F,8
7145,FEZZIK,480,M,6
7146,GRANDFATHER,480,M,9
7147,HUMPERDINCK,480,,
7148,INIGO,480,M,2
7149,MAN IN BLACK,480,M,
7150,MIRACLE MAX,480,,
7151,MOTHER,480,,
7152,RUGEN,480,,
7153,THE KID,480,,
7154,VALERIE,480,,
7155,VIZZINI,480,M,5
7156,WESTLEY,480,M,1
7157,YELLIN,480,,
7169,ARBOGAST,482,M,5
7170,CAR DEALER,482,,
7171,CAROLINE,482,,
7172,CAROLINE'S VOICE,482,,
7173,LILA,482,F,2
7174,LOWERY'S VOICE,482,,
7175,MARY,482,F,
7176,MRS. CHAMBERS,482,,
7177,NORMAN,482,M,1
7178,NORMAN'S VOICE,482,,
7179,PATROLMAN,482,,
7180,SAM,482,M,3
7181,SHERIFF,482,,
7182,WOMAN'S VOICE,482,,
7241,ACKBAR,489,,
7242,BEN,489,,
7243,BOUSHH,489,,
7244,EMPEROR,489,,
7245,HAN,489,M,2
7246,JERJERROD,489,,
7247,LANDO,489,,
7248,LEIA,489,,
7249,LUKE,489,M,1
7250,NINEDENINE,489,,
7251,THREEPIO,489,,
7252,VADER,489,,
7253,WEDGE,489,,
7254,YODA,489,,
7255,BRAD,490,M,3
7256,DR SCOTT,490,,
7257,FAMILY,490,,
7258,FRANK,490,M,1
7259,GUESTS,490,,
7260,JANET,490,F,2
7261,MAGENTA,490,,
7262,RIFF RAFF,490,,
7263,ROCKY,490,,
7264,ADRIAN,491,F,2
7265,APOLLO,491,M,4
7266,BODYGUARD,491,,
7267,CHIPPED TOOTH,491,,
7268,CLEANER,491,,
7269,COMMENTATOR,491,,
7270,COMMENTATOR #1,491,,
7271,COMMENTATOR #2,491,,
7272,DIPPER,491,,
7273,FATS,491,,
7274,GAZZO,491,M,7
7275,JERGENS,491,,
7276,MARIE,491,F,12
7277,MICKEY,491,M,5
7278,MIKE,491,,
7279,OWNER,491,,
7280,PAULIE,491,M,3
7281,REPORTER,491,,
7282,REPORTER #2,491,,
7283,ROCKY,491,M,1
7284,TRAINER,491,M,22
7285,BABY HERMAN,492,,
7286,BETTY BOOP,492,,
7287,DIRECTOR,492,,
7288,DOLORES,492,F,3
7289,DOOM,492,M,2
7290,EARL,492,,
7291,JESSICA RABBIT,492,F,47
7292,LT. SANTINO,492,,
7293,MAROON,492,M,6
7294,ROGER RABBIT,492,M,4
7295,VALIANT,492,M,1
7310,DAPPER GENT,494,,
7311,DEIRDRE,494,F,3
7312,EDVARD,494,,
7313,FRANCOIS,494,,
7314,GREGOR,494,,
7315,JEAN-PIERRE,494,,
7316,LARRY,494,,
7317,MIKHI,494,,
7318,PHONE VOICE,494,,
7319,SAM,494,M,1
7320,SEAMUS,494,M,9
7321,SWEDE,494,,
7322,TONY,494,,
7323,VINCENT,494,M,2
7336,CAPTAIN DIEL,496,,
7337,CARTER,496,M,2
7338,CRAPS DEALER,496,,
7339,DOORMAN #1,496,,
7340,HOSTESS,496,,
7341,ISABELLA,496,F,5
7342,KENNY,496,,
7343,LEE,496,M,1
7344,MASTER FU,496,,
7345,RICKY TAN,496,,
7346,SPECIAL AGENT STERLING,496,,
7347,STEVEN REIGN,496,,
7348,SUPERINDENDENT CHIN,496,,
7349,CARTER,497,M,8
7350,DIEL,497,,
7351,HAN,497,,
7352,JOHNSON,497,F,18
7353,LAFONTAINE,497,,
7354,LEE,497,M,2
7355,MAN'S VOICE,497,,
7356,RUSS,497,M,17
7357,SANG'S VOICE,497,,
7358,SOON YOUNG,497,,
7359,WHITNEY,497,,
7372,ANNIE,499,F,7
7373,BARBARA,499,F,9
7374,BECKY,499,F,19
7375,BOB,499,,
7376,DET. WHEEDLE,499,,
7377,DR. MARCIA FIELDSTONE,499,F,16
7378,GREG,499,,
7379,JAY,499,,
7380,JESSICA,499,,
7381,JONAH,499,M,2
7382,LAURIE,499,,
7383,LULU,499,,
7384,SAM,499,M,1
7385,SETH,499,,
7386,SUZY,499,,
7387,TOM,499,,
7388,VICTORIA,499,,
7389,WALTER,499,M,8
7390,WHEEDLE,499,,
7421,COLONEL ANDERSON,502,,
7422,JACKSON,502,M,4
7423,MILLER,502,M,1
7424,REIBEN,502,M,3
7425,RYAN,502,,
7426,SARGE,502,M,
7427,SUPPLY SERGEANT,502,,
7428,UPHAM,502,M,8
7429,WADE,502,,
7450,BRINNLITZ GUY 2,504,,
7451,CLERK,504,,
7452,EMILIE,504,,
7453,GESTAPO,504,,
7454,GOETH,504,M,3
7455,GOLDBERG,504,,
7456,LOWENSTEIN,504,,
7457,PFEFFERBERG,504,,
7458,RASCH,504,,
7459,SCHERNER,504,,
7460,SCHINDLER,504,M,1
7461,STERN,504,M,2
7462,TOFFEL,504,,
7463,CAPTAIN TYLER,505,,
7464,CICI,505,,
7465,COTTON,505,,
7466,DAWNIE,505,,
7467,DEBBIE SALT,505,F,29
7468,DEREK,505,M,26
7469,DEWEY,505,M,35
7470,GALE,505,F,27
7471,GIRL ON PHONE,505,,
7472,HALLIE,505,F,11
7473,IN THE THEATER,505,,
7474,JOEL,505,,
7475,LOIS,505,,
7476,MAN'S VOICE,505,,
7477,MAUREEN,505,,
7478,MICKEY,505,,
7479,MURPHY,505,,
7480,ON SCREEN,505,,
7481,PHIL,505,,
7482,RANDY,505,,
7483,SHERIFF,505,,
7484,SIDNEY,505,F,10
7485,VOICE,505,,
7486,ANGELINA,506,,
7487,BEN,506,,
7488,BIANCA,506,,
7489,CHRISTINE,506,,
7490,DETECTIVE KINCAID,506,,
7491,DEWEY,506,M,23
7492,GALE,506,F,6
7493,JENNIFER,506,F,21
7494,MILTON,506,,
7495,ROMAN,506,,
7496,SARAH,506,,
7497,SIDNEY,506,F,5
7498,TOM,506,,
7499,TYSON,506,,
7500,VOICE,506,M,3
7501,WOMAN,506,,
7502,BILLY,507,M,7
7503,CASEY,507,F,1
7504,DEWEY,507,M,13
7505,FATHER,507,,
7506,GALE,507,F,9
7507,GIRL #1,507,,
7508,GIRL #2,507,,
7509,KENNY,507,,
7510,MAN,507,M,
7511,MOTHER,507,,
7512,MR. PRESCOTT,507,,
7513,RANDY,507,M,16
7514,SHERIFF BURKE,507,M,14
7515,SIDNEY,507,F,6
7516,STU,507,M,15
7517,TATUM,507,F,11
7527,AARON,509,,
7528,BEN,509,,
7529,BRAD,509,,
7530,CHARLIE,509,,
7531,CLAYTON,509,M,4
7532,DEBBIE,509,,
7533,ETHAN,509,M,1
7534,FUTTERMAN,509,,
7535,GENERAL,509,,
7536,GREENHILL,509,,
7537,JORGENSEN,509,,
7538,KEEFER,509,,
7539,LAURIE,509,F,3
7540,LIEUTENANT,509,,
7541,MARTHA,509,,
7542,MARTIN,509,M,2
7543,MOSE,509,,
7544,MRS. JORGENSEN,509,,
7545,OFFICER,509,,
7552,ALLEYN,511,,
7553,BOATMAN,511,,
7554,BURBAGE,511,,
7555,DR. MOTH,511,,
7556,FENNYMAN,511,M,2
7557,HENSLOWE,511,M,1
7558,MARLOWE,511,,
7559,NOL AS BENVOLIO,511,,
7560,NURSE,511,,
7561,QUEEN,511,,
7562,RALPH AS NURSE,511,,
7563,ROSALINE,511,,
7564,SAM,511,,
7565,SAM AS JULIET,511,,
7566,SIR ROBERT,511,,
7567,TILNEY,511,,
7568,URCHIN,511,,
7569,VIOLA,511,F,16
7570,VIOLA AS ROMEO,511,,
7571,VIOLA AS THOMAS,511,,
7572,WESSEX,511,M,18
7573,WILL,511,M,5
7608,DANNY,514,M,3
7609,DOCTOR,514,,
7610,DOROTHY,514,,
7611,GRADY,514,M,7
7612,HALLORAN,514,,
7613,HERMIE,514,,
7614,JACK,514,M,1
7615,LLOYD,514,,
7616,RANGER,514,,
7617,ULLMAN,514,M,5
7618,WATSON,514,,
7619,WENDY,514,F,2
7643,BALTUS,517,,
7644,BROM,517,,
7645,DOCTOR LANCASTER,517,M,8
7646,FATHER STEENWYCK,517,M,
7647,HARDENBROOK,517,,
7648,HIGH CONSTABLE,517,,
7649,ICHABOD,517,M,1
7650,KATRINA,517,F,2
7651,KILLIAN,517,,
7652,LADY VAN TASSEL,517,,
7653,OLD CRONE,517,,
7654,PHILIPSE,517,,
7655,THIRD MAN,517,,
7656,VAN RIPPER,517,,
7657,YOUNG ICHABOD,517,,
7658,YOUNG MASBATH,517,M,11
7659,BILL,518,M,9
7660,BOY,518,,
7661,CHARLES,518,,
7662,DOYLE,518,M,2
7663,FRANK,518,M,5
7664,FREDDY,518,,
7665,KAREN,518,,
7666,KARL,518,M,1
7667,LINDA,518,F,6
7668,MARSHA,518,F,12
7669,MELINDA,518,,
7670,OLD MAN,518,,
7671,SCOOTER,518,,
7672,THERESA,518,,
7673,VAUGHAN,518,M,4
7674,WOOLRIDGE,518,M,7
7708,BELLHOP,522,,
7709,BIENSTOCK,522,,
7710,DOLORES,522,,
7711,FIRST HENCHMAN,522,,
7712,JERRY,522,M,3
7713,JOE,522,M,2
7714,MOZARELLA,522,,
7715,MULLIGAN,522,M,5
7716,NELLIE,522,,
7717,OSGOOD,522,M,6
7718,PARADISE,522,,
7719,POLIAKOFF,522,,
7720,SPATS,522,M,4
7721,SUE,522,,
7722,SUGAR,522,F,1
7723,TOOTHPICK CHARLIE,522,,
7724,WAITER,522,,
7752,BIG THING,525,,
7753,CANADIAN MINISTER OF MOVIES,525,,
7754,CARTMAN,525,M,1
7755,CARTMAN'S MOTHER,525,,
7756,CHEF,525,,
7757,DOCTOR PANGLOSS,525,,
7758,GREGORY,525,,
7759,IKE,525,,
7760,KENNY,525,,
7761,KYLE,525,M,2
7762,KYLE'S MOTHER,525,,
7763,MR. GARRISON,525,,
7764,MR. MACKEY,525,,
7765,PHILLIP,525,M,1
7766,PRESIDENT,525,,
7767,PRINCIPAL VICTORIA,525,,
7768,SADDAM HUSSEIN,525,M,2
7769,SATAN,525,M,1
7770,STAN,525,M,1
7771,STAN'S MOTHER,525,,
7772,TERRANCE,525,M,2
7773,THE MOLE,525,,
7774,VOICE,525,,
7775,WENDY,525,,
7804,ARTHUR,528,,
7805,BARNES,528,M,4
7806,BETH,528,F,2
7807,EDMUNDS,528,,
7808,FLETCHER,528,,
7809,HARRY,528,M,3
7810,NAVY SEAMAN,528,,
7811,NORMAN,528,M,1
7812,OFFICER,528,,
7813,PILOT,528,,
7814,TED,528,M,5
7815,WIFE,528,,
7816,BEN,529,M,5
7817,BIGGS,529,,
7818,BLUE LEADER,529,,
7819,COMMANDER,529,,
7820,CONTROLLER,529,,
7821,HAN,529,M,2
7822,INTERCOM VOICE,529,,
7823,LEIA,529,,
7824,LUKE,529,M,1
7825,OWEN,529,,
7826,THREEPIO,529,,
7827,VADER,529,,
7828,ACE,530,M,4
7829,C.O.,530,,
7830,CARL,530,M,5
7831,CARMEN,530,F,3
7832,DELADIER,530,,
7833,DIZZY,530,F,2
7834,FATHER,530,,
7835,GILLESPIE,530,,
7836,INTELLIGENCE OFFICER,530,,
7837,JOHNNY,530,M,1
7838,MOTHER,530,,
7839,PSYCH OFFICER,530,,
7840,RASCZAK,530,M,9
7841,RODGER YOUNG,530,,
7842,SUGAR WATKINS,530,,
7843,ZANDER,530,M,8
7844,ZIM,530,,
7913,AMBASSADOR DE SADE,536,,
7914,"COLONEL ""BAT"" GUANO",536,,
7915,COLONEL GUANO,536,,
7916,COLONEL PUNTRICH,536,,
7917,"GENERAL ""BUCK"" SCHMUCK",536,,
7918,GENERAL FACEMAN,536,,
7919,GENERAL JACK D. RIPPER,536,M,
7920,GENERAL RIPPER,536,M,
7921,GENERAL SCHMUCK,536,M,
7922,LT. BALLMUFF,536,,
7923,LT. QUIFFER,536,,
7924,LT. TOEJAM,536,,
7925,LT. ZOGG,536,M,
7926,MAJOR KONG,536,M,
7927,MAJOR MANDRAKE,536,M,
7928,PRESIDENT MUFFLEY,536,M,
7929,SWITCHBOARD OPERATOR,536,,
7930,VON KLUTZ,536,,
7954,1ST ASSISTANT,539,,
7955,ARTIE,539,M,7
7956,BETTY,539,F,4
7957,DE MILLE,539,,
7958,DEMILLE,539,,
7959,GILLIS,539,M,1
7960,HEAD OF HOMICIDE,539,,
7961,HOLMBY HILLS CAPTAIN,539,,
7962,MAX,539,M,3
7963,MORINO,539,,
7964,NO. 1,539,,
7965,NORMA,539,F,2
7966,SHELDRAKE,539,,
8025,ALBERT,544,,
8026,CLARK,544,M,3
8027,EVE,544,F,10
8028,FIRST ELDER,544,,
8029,JIMMY,544,,
8030,JONATHAN,544,,
8031,JOR-EL,544,,
8032,LARA,544,,
8033,LOIS,544,F,8
8034,LUTHOR,544,M,2
8035,MARTHA,544,,
8036,OTIS,544,M,4
8037,PERRY,544,,
8038,SUPERMAN,544,M,3
8071,DYSON,547,,
8072,JOHN,547,M,3
8073,REESE,547,,
8074,SARAH,547,F,2
8075,SILBERMAN,547,,
8076,TARISSA,547,,
8077,TERMINATOR,547,M,1
8078,TIM,547,,
8079,VIDEO SARAH,547,,
8080,VIDEO SILBERMAN,547,,
8091,BREEN,549,,
8092,CLERK,549,,
8093,GINGER,549,,
8094,MR. MILLER,549,,
8095,REESE,549,M,2
8096,SARAH,549,F,3
8097,SILBERMAN,549,,
8098,TERMINATOR,549,,
8099,TRAXLER,549,,
8100,VUKOVICH,549,,
8101,ALAN BAER,550,,
8102,BUSINESSMAN 2,550,,
8103,CHRISTINE,550,F,3
8104,CONRAD,550,M,2
8105,COUNSELOR,550,,
8106,ELIZABETH,550,,
8107,FEINGOLD,550,M,4
8108,GIRL,550,,
8109,HOTEL MANAGER,550,,
8110,ILSA,550,F,6
8111,MAITRE D',550,,
8112,MANAGER,550,,
8113,MARIA,550,,
8114,NICHOLAS,550,M,1
8115,PLUMP GUY,550,,
8116,SUTHERLAND,550,,
8117,LUKE,551,,
8118,MALCOLM,551,,
8119,MARROW,551,M,1
8120,MARY,551,,
8121,MR. DUDLEY,551,,
8122,MRS. DUDLEY,551,,
8123,NELL,551,F,4
8124,THEO,551,F,2
8125,TODD,551,,
8143,ANN,553,,
8144,BIRDY,553,F,7
8145,CARCANOGUES,553,,
8146,CREIGHTON,553,M,6
8147,DAVE,553,M,4
8148,DIEDRICKSON,553,,
8149,DORIS,553,F,2
8150,ED,553,M,1
8151,FRANK,553,M,3
8152,KREBS,553,,
8153,MAN,553,,
8154,PERSKY,553,,
8155,RIEDENSCHNEIDER,553,M,9
8156,WALTER,553,,
8157,YOUNG MAN,553,,
8158,YOUNG WOMAN,553,,
8172,AGENT,555,,
8173,CHRISTOF,555,M,43
8174,DAUGHTER,555,,
8175,GUARD 1,555,,
8176,GUARD 2,555,,
8177,INTERVIEWER,555,M,
8178,LAUREN,555,,
8179,MARLON,555,M,3
8180,MERYL,555,F,2
8181,MOTHER,555,,
8182,NURSE,555,,
8183,OFFICER,555,,
8184,SIMEON,555,,
8185,SYLVIA,555,,
8186,TRUMAN,555,M,1
8187,TYRONE,555,,
8188,2ND BOY,556,,
8189,BARMAID,556,,
8190,BYERS,556,,
8191,CASSIDY,556,,
8192,CIGARETTE SMOKING MAN,556,,
8193,DETECTIVE,556,,
8194,DR. BRONSCHWEIG,556,,
8195,FIELD AGENT,556,,
8196,KURTZWEIL,556,M,5
8197,MULDER,556,M,1
8198,SCULLY,556,F,2
8199,SKINNER,556,,
8200,STRUGHOLD,556,,
8201,WELL-MANICURED MAN,556,M,3
8202,YOUNG NAVAL GUARD,556,,
8203,CATHERINE,557,F,1
8204,COLE,557,,
8205,EDWARD,557,,
8206,HENRY,557,,
8207,MIRIAM,557,F,4
8208,NOVAK,557,M,10
8209,RAMSEY,557,,
8210,TEDDY LEE,557,,
8211,ANNA,558,F,2
8212,BARON,558,,
8213,CALLOWAY,558,M,4
8214,CLERK,558,,
8215,CRABBIN,558,M,10
8216,HARRY,558,M,3
8217,KURTZ,558,,
8218,MARTINS,558,M,1
8219,PAINE,558,,
8220,POPESCU,558,,
8221,PORTER,558,M,6
8222,RUSSIAN,558,,
8223,U.S.M.P.,558,,
8224,WINKEL,558,,
8225,WOMAN,558,,
8226,DAFFY,559,M,6
8227,DETECTIVE,559,,
8228,ETIENNE,559,,
8229,FRANCOISE,559,,
8230,RICHARD,559,M,1
8231,SAMMY,559,,
8339,BENEK,566,,
8340,DOROTA,566,,
8341,FATHER,566,,
8342,GEBCZYNSKI,566,,
8343,HALINA,566,,
8344,HELLER,566,,
8345,HENRYK,566,M,4
8346,JANINA,566,,
8347,JEHUDA,566,,
8348,JUREK,566,,
8349,KITTEN'S VOICE,566,,
8350,MAJOREK,566,,
8351,MICHAL,566,,
8352,MOTHER,566,,
8353,PUPPYDOG'S VOICE,566,,
8354,SZALAS,566,,
8355,SZPILMAN,566,M,1
8356,THE GERMAN CAPTAIN,566,,
8363,BILLIE,568,,
8364,BLACK MAN,568,M,
8365,BOUDREAU,568,,
